time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2
1598177700,11560.46,11572.96,11556.2,11558.27,11573.970000000001,11583.75,11643.12,11627.692500000001,11621.29
1598178600,11558.27,11568.6,11548.35,11554.61,11573.970000000001,11583.75,11635.98,11621.08,11621.29
1598179500,11554.61,11554.61,11518.69,11528.7,11561.315,11571.095000000001,11623.61,11620.12,11621.29
1598180400,11528.71,11547.69,11521.18,11534.88,11561.315,11571.095000000001,11648.99,11620.12,11621.29
1598181300,11534.88,11544.55,11532.66,11535.18,11561.315,11571.095000000001,11645.46,11619.33,11621.29
1598182200,11535.18,11554.42,11526.24,11526.79,11561.315,11571.095000000001,11632.75,11616.005000000001,11621.29
1598183100,11526.79,11540.01,11514.13,11526.53,11559.035,11568.814999999999,11643.14,11608.1975,11621.404999999999
1598184000,11526.54,11555.94,11521.43,11544.85,11551.2,11568.814999999999,11669.69,11603.182499999999,11622.035
1598184900,11544.84,11563.68,11542.4,11545.58,11543.544999999998,11568.814999999999,11660.93,11603.182499999999,11622.035
1598185800,11545.57,11552.23,11532.46,11547.93,11541.365,11568.814999999999,11663.79,11603.182499999999,11622.035
1598186700,11548.15,11561.99,11540.72,11561,11538.904999999999,11568.814999999999,11668.61,11596.2775,11622.035
1598187600,11560.99,11570.72,11552.22,11554.75,11542.425,11568.814999999999,11672.98,11594.91,11622.035
1598188500,11554.75,11631.62,11547.26,11630.35,11572.875,11572.875,11683.44,11595.925,11622.035
1598189400,11630.36,11669.89,11617.87,11618.23,11592.009999999998,11592.009999999998,11684.97,11595.925,11622.035
1598190300,11618.23,11618.23,11570,11591.62,11592.009999999998,11592.009999999998,11698.56,11597.3775,11622.035
1598191200,11591.62,11619.63,11580,11614.01,11595.66,11592.009999999998,11701.01,11597.3775,11622.035
1598192100,11614,11620,11595.67,11609.99,11601.175,11592.009999999998,11689.89,11599.9575,11622.035
1598193000,11609.99,11618.96,11595.04,11603.88,11601.175,11592.009999999998,11665.99,11599.630000000001,11622.035
1598193900,11603.88,11622.52,11601.04,11620.07,11605.305,11592.009999999998,11660.59,11593.8475,11622.035
1598194800,11620.08,11645.11,11619.24,11629.22,11608.575,11592.009999999998,11643.62,11592.8875,11622.035
1598195700,11629.21,11644.41,11620.68,11621.96,11608.575,11592.009999999998,11676.36,11584.3225,11616.404999999999
1598196600,11621.97,11636.9,11610,11632.74,11619.945,11592.009999999998,11670.13,11584.3225,11616.404999999999
1598197500,11632.74,11657.26,11632.73,11653.25,11613.630000000001,11592.009999999998,11682.07,11583.75,11616.404999999999
1598198400,11653.26,11659.3,11630.01,11632.84,11619.65,11592.009999999998,11650.2,11583.3025,11616.404999999999
1598199300,11632.85,11638.38,11620.56,11624.4,11627.17,11592.009999999998,11657.87,11582.845,11616.404999999999
1598200200,11624.4,11646.26,11621.73,11643.12,11627.17,11592.009999999998,11648.73,11578.86,11616.404999999999
1598201100,11643.12,11643.13,11620.26,11635.98,11630.17,11592.009999999998,11660.98,11578.86,11616.404999999999
1598202000,11635.98,11644.13,11623.48,11623.61,11634.65,11592.009999999998,11670.5,11566.205000000002,11603.75
1598202900,11623.61,11649,11619.61,11648.99,11634.65,11592.009999999998,11663.05,11566.205000000002,11603.75
1598203800,11649,11656.48,11644.25,11645.46,11634.65,11592.009999999998,11648.13,11566.205000000002,11603.75
1598204700,11645.46,11651.83,11626.05,11632.75,11639.455,11592.009999999998,11600.32,11566.205000000002,11603.75
