time,open,high,low,close,volume
1547845200,3593.89,3605,3590.16,3600.5,616.5763509999997
1547848800,3600.65,3609.19,3596.65,3598.68,686.5285960000004
1547852400,3598.29,3605.92,3588.5,3594.87,528.155798
1547856000,3594.87,3610,3594.23,3597.85,633.7848459999997
1547859600,3598.19,3603,3596.12,3602.5,610.91317
1547863200,3602.52,3614.79,3600.72,3605.07,772.5145519999999
1547866800,3604.26,3609.5,3602.95,3606.13,512.210852
1547870400,3605.04,3608.73,3604,3606.9,347.6682269999999
1547874000,3606.66,3615,3602,3608,454.49174199999993
1547877600,3608,3610.89,3600.72,3602.11,458.9846659999999
1547881200,3602.11,3606.02,3600.72,3604.4,402.464988
1547884800,3604.42,3614.98,3604.01,3613.2,625.4583390000001
1547888400,3613.81,3616.4,3611.01,3614.53,514.5317919999998
1547892000,3614.48,3720,3613.4,3698.1,6346.451492
1547895600,3698.1,3702.5,3687.91,3695.38,1574.9082229999997
1547899200,3695.78,3697.6,3689.07,3692.77,988.3991260000001
1547902800,3692.63,3692.95,3681.84,3686.36,880.044841
1547906400,3686.34,3689.64,3681.94,3685.28,723.0333740000001
1547910000,3685.28,3692.8,3684.45,3685.74,708.9662609999999
1547913600,3685.64,3692.74,3684.5,3691.17,584.334454
1547917200,3691.81,3694.47,3688.68,3691.57,575.8714100000002
1547920800,3691.6,3695.98,3662.2,3682.35,1689.4379570000006
1547924400,3682.33,3689.76,3677.59,3686.53,873.0343189999999
1547928000,3686.56,3688,3670.64,3683.4,677.1206530000001
1547931600,3684.13,3689.23,3676.42,3681.71,405.180112
1547935200,3682.47,3687,3673.42,3678.14,373.63600700000006
1547938800,3678.16,3679.39,3665.3,3665.3,438.13671999999974
1547942400,3665.75,3673.86,3655,3673.86,724.8731050000002
1547946000,3673.81,3686,3673.72,3680.01,780.1934440000001
1547949600,3680,3684.63,3676.39,3680.19,473.14931199999995
1547953200,3680.59,3686,3679.16,3680.72,405.49177399999996
1547956800,3681.31,3686,3679.02,3679.93,441.7795420000001
1547960400,3679.61,3681.25,3673.42,3673.87,369.52028
1547964000,3673.87,3679.43,3668.3,3675.42,730.0581249999998
