time,open,high,low,close
1596228300,11370.01,11377.24,11302.06,11325.35
1596229200,11326.62,11404,11294,11382.71
1596230100,11382.69,11394.27,11360,11378.57
1596231000,11378.57,11425,11375.03,11407.81
1596231900,11407.81,11408,11330.29,11377.75
1596232800,11377.74,11406.83,11342.36,11376.74
1596233700,11376.74,11376.97,11340,11348.68
1596234600,11348.93,11363.89,11340.95,11351.03
1596235500,11351.72,11352.6,11295,11302.56
1596236400,11302.56,11317.52,11279.44,11293.85
1596237300,11293.86,11319.27,11285,11308.68
1596238200,11308.68,11339.99,11307.08,11330.37
1596239100,11330.37,11340,11319.92,11335.46
1596240000,11335.46,11389,11291.2,11316.99
1596240900,11317.01,11335.43,11220,11268
1596241800,11268,11269.01,11220,11268.28
1596242700,11268.27,11279.64,11235.24,11248.35
1596243600,11247.86,11294,11226.23,11268.78
1596244500,11268.79,11291.83,11268.01,11284.84
1596245400,11284.84,11303.03,11274.18,11277.14
1596246300,11277.14,11277.15,11261.25,11266.97
1596247200,11266.97,11300.85,11258.71,11299.99
1596248100,11300,11320.24,11283.59,11311.69
1596249000,11311.69,11340,11303.88,11338.42
1596249900,11338.42,11345.32,11320.63,11334.81
1596250800,11334.91,11359.19,11318.59,11353.4
1596251700,11353.11,11378.76,11338.07,11377.01
1596252600,11377.01,11405.93,11354.92,11394.15
1596253500,11394.16,11399.64,11351.95,11366.16
1596254400,11366.16,11389.39,11335,11384.88
1596255300,11384.88,11409.43,11372,11380.83
1596256200,11380.83,11428.05,11373.26,11417.91
1596257100,11417.91,11417.98,11385.88,11388.21
1596258000,11388.21,11455.17,11373.97,11434.96
1596258900,11434.96,11495,11416.16,11495
1596259800,11493.69,11548.11,11443.03,11539.01
1596260700,11539,11647.96,11501,11603.21
1596261600,11603.21,11647.66,11553.76,11647.66
1596262500,11647.53,11745,11646.13,11706.99
1596263400,11707.18,11708.73,11589.43,11633.49
1596264300,11633.07,11674.33,11624.51,11646.07
1596265200,11646.29,11674.15,11593.97,11616.2
1596266100,11616.4,11631.26,11580,11602
1596267000,11601.99,11629,11599.78,11628.87
1596267900,11628.88,11674.56,11628.68,11657.35
1596268800,11657.34,11718,11654.05,11700.35
1596269700,11700.36,11702.07,11628.91,11634.66
1596270600,11634.65,11690,11634.37,11687.01
1596271500,11687.01,11691.65,11658.91,11674.47
1596272400,11674.42,11686.61,11630,11655.32
1596273300,11655.32,11714.89,11649.99,11714
1596274200,11713.58,11725,11672.75,11683.72
1596275100,11683.71,11712.01,11676.87,11702.63
1596276000,11702.64,11730.92,11683.4,11712.12
1596276900,11712.13,11713.15,11609,11633.32
1596277800,11633.09,11662.32,11591.02,11624.68
1596278700,11624.68,11649.25,11597.56,11626.61
1596279600,11626.48,11641.99,11552.5,11641.02
1596280500,11641.26,11642,11604.92,11629.42
1596281400,11629.22,11642.08,11615.71,11620.74
1596282300,11620.75,11657.61,11620.34,11657
1596283200,11657,11698.88,11653.58,11683.01
1596284100,11683.28,11683.28,11654.49,11664.21
1596285000,11664.21,11664.71,11628.28,11635.85
1596285900,11635.85,11677.07,11628.46,11666.78
1596286800,11666.78,11666.78,11574.32,11577.71
1596287700,11579.03,11618.92,11555,11587.25
1596288600,11587.26,11589.85,11490,11543.31
1596289500,11543.31,11570,11516.92,11531.21
1596290400,11531.21,11565,11513.04,11515.68
1596291300,11515.7,11547.01,11504.85,11513.28
1596292200,11514.01,11562.83,11503.26,11556.28
1596293100,11556.28,11600,11547.73,11599.99
1596294000,11599.99,11627.5,11585.01,11613.77
