time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,RSI,ATR
1598011800,402.3,403.21,401.04,402.94,403.98,405.09000000000003,404.8,NaN,NaN,31.050995690243084,1.407298912864865
1598012100,402.93,404,402.37,403.04,403.98,405.09000000000003,404.35,NaN,NaN,31.776940284654813,1.4232061333745172
1598012400,403.01,403.03,400,400.77,403.38,404.57,404.72,NaN,NaN,25.272210648292997,1.5386914095620532
1598012700,400.79,402.58,399.69,400.09,403.225,404.365,403.92,NaN,NaN,23.70670003662765,1.6352134517361914
1598013000,400.07,403.71,399.44,403.35,402.73,404.21000000000004,404.68,NaN,NaN,42.19418011563582,1.8234124908978906
1598013300,403.32,404.06,402.74,403.87,402.73,404.21000000000004,407.04,NaN,NaN,44.504231374000604,1.787454455833755
1598013600,403.82,405.51,403.58,404.85,402.475,404.21000000000004,406.5,408.40999999999997,410.375,48.66763698909413,1.7976362804170587
1598013900,404.85,405.18,404.01,405.1,402.475,404.21000000000004,406,408.28749999999997,410.355,49.70425491649745,1.752805117530127
1598014200,405.09,406.81,404.5,406.43,403.125,404.21000000000004,405.22,407.8275,409.895,54.91990661165533,1.792604751992261
1598014500,406.39,407.91,406.39,406.68,403.675,404.21000000000004,404.11,407.8275,409.895,55.84676401774448,1.7731329839928165
1598014800,406.67,406.99,406.03,406.72,403.675,404.21000000000004,404.07,407.8275,409.895,56.002632918077296,1.7150520565647607
1598015100,406.72,406.72,404.7,405.21,403.675,404.21000000000004,403.97,407.8025,409.895,48.97409500654667,1.7368340525244235
1598015400,405.2,407,405.05,406.88,403.675,404.14,405.16,407.7875,409.895,55.60954459404429,1.752060191629821
1598015700,406.89,406.93,405.72,405.75,405.32500000000005,404.055,406.11,407.7825,409.895,50.7960930554359,1.713341606513404
1598016000,405.74,407,405.52,406.96,405.745,403.96000000000004,405.13,407.74,409.895,55.26167997709672,1.6966743489053049
1598016300,406.91,407.76,406.69,406.96,405.96000000000004,403.96000000000004,406.19,407.6675,409.895,55.26167997709672,1.6519118954120684
1598016600,406.98,407.04,405.71,405.89,406.20500000000004,403.81,406.03,407.505,409.895,50.556029245990686,1.6289181885969235
1598016900,405.9,406.13,405.12,405.39,406.305,403.675,406.07,407.4975,409.65,48.47864429089861,1.5847097465542854
1598017200,405.41,405.44,404.2,404.89,405.98,403.675,405.59,407.5675,409.65,46.42429617883068,1.5600876218004085
1598017500,404.88,405.37,404.23,404.44,405.98,403.675,405.01,407.4,409.65,44.59276155881135,1.5300813631003785
1598017800,404.41,404.92,403.89,403.93,405.825,403.675,404.27,407.34,409.63,42.54418428369013,1.4943612657360679
1598018100,403.92,404.03,401.8,402.06,404.78,403.675,403.88,406.53999999999996,408.85,36.01158100260328,1.5469068896120604
1598018400,402.07,404.13,402,403.56,404.78,403.675,404.45,406.4725,408.495,43.5051586656401,1.5885563974969128
1598018700,403.46,403.47,400.88,401.53,404.32,403.675,404.33,405.8975,407.855,37.16236430463541,1.6665166548185624
1598019000,401.6,403.9,401.4,403.73,403.96000000000004,403.675,405.99,405.385,407.46000000000004,46.2998498118039,1.7260511794743791
1598019300,403.7,405.24,403.5,404.8,403.505,403.675,406.19,404.535,406.925,50.100426327415235,1.7270475237976384
1598019600,404.86,404.88,403.88,404.35,403.15999999999997,403.675,405.88,404.535,406.925,48.54436668471725,1.6751155578120929
1598019900,404.36,405.45,404.24,404.72,403.16499999999996,403.675,404.95,403.975,406.19,49.92160505034829,1.6418930179683706
1598020200,404.7,404.7,403.17,403.92,403.16499999999996,403.675,404.65,403.795,406.03499999999997,46.99286355342318,1.6353292309706309
1598020500,403.89,404.9,403.27,404.68,403.16499999999996,403.675,403.72,403.47,405.90999999999997,49.9942422909628,1.6349485716155854
1598020800,404.68,407.04,404.61,407.04,403.96000000000004,404.395,402.85,403.47,405.90999999999997,57.955454716170514,1.6917379593573296
1598021100,407.01,407.07,406.18,406.5,403.975,404.395,402.46,403.34250000000003,405.79499999999996,55.76765276311485,1.6344709622603766
1598021400,406.5,406.84,405.84,406,404.235,404.395,400.77,403.34250000000003,405.79499999999996,53.74458993879039,1.5891516078132069
1598021700,406,406.22,405.2,405.22,405.12,404.395,401.93,403.6675,405.79499999999996,50.657293925532414,1.5484979215408377
1598022000,405.29,405.34,403.68,404.11,405.12,404.395,403.52,403.9425,405.79499999999996,46.558504562751054,1.5564623557164896
1598022300,404.13,404.27,403.61,404.07,405.12,404.32,405.58,403.9425,405.79499999999996,46.412766575728526,1.4924293303081666
1598022600,404.07,404.07,403.2,403.97,405.12,404.32,405,403.9425,405.79499999999996,46.02489208797195,1.4479700924290122
1598022900,404,405.24,403.52,405.16,405.135,404.32,404.74,403.9075,405.79499999999996,51.24635821755117,1.4674008001126562
1598023200,405.16,406.19,404.81,406.11,405.135,404.32,404.81,404.69000000000005,405.79499999999996,54.98980105395256,1.4611578858188945
1598023500,406.06,406.3,405.03,405.13,405.135,404.32,403.95,404.8525,405.78499999999997,50.667813969018496,1.4475037511175477
1598023800,405.13,406.63,405.13,406.19,405.02,404.32,402.85,404.96000000000004,405.7,54.80544625265798,1.45125348318058
1598024100,406.19,406.21,405.34,406.03,404.91499999999996,403.975,402.99,405.00750000000005,405.555,54.068284285030785,1.4097353772391104
1598024400,406.06,406.23,405.82,406.07,404.91499999999996,403.975,403.05,404.99,405.23,54.23401640849274,1.3383257074363186
1598024700,406.1,407.2,405.59,405.59,405.2,404.03999999999996,402.13,404.8275,405.02,51.81778353609125,1.3577310140480112
1598025000,405.5,405.85,404.91,405.01,405.2,404.03999999999996,403,404.8275,405.02,48.97828262194312,1.3278930844731531
1598025300,405,405.45,404.2,404.27,405.36,404.03999999999996,401.67,404.75,405.02,45.54880056388488,1.3223292927250707
1598025600,404.21,405.3,403.26,403.88,405.23,404.03999999999996,401.09,404.22749999999996,404.98,43.807818950785325,1.373591486101853
1598025900,403.82,404.74,403.75,404.45,405.23,404.03999999999996,399.78,404.22749999999996,404.53499999999997,46.99653905393024,1.3461920942374357
1598026200,404.42,404.7,403.9,404.33,405.23,404.03999999999996,396.59,403.9975,404.495,46.399578520300274,1.307178373220477
1598026500,404.31,406.06,404.31,405.99,405.23,404.29999999999995,396.47,403.8175,404.495,54.928486201227024,1.3388084894190142
1598026800,405.99,406.65,405.64,406.19,405.23,405.185,397.57,403.59000000000003,404.28999999999996,55.840200760429006,1.3153221687462266
1598027100,406.23,406.34,405.36,405.88,405.23,405.185,396.52,403.4175,404.28999999999996,54.016313182390235,1.2913705852643507
1598027400,405.87,405.87,404.84,404.95,404.955,405.185,397.24,403.41999999999996,404.28999999999996,48.86030920635317,1.2734155434597556
1598027700,404.99,405.61,404.44,404.65,404.955,405.185,396.54,403.41999999999996,404.28999999999996,47.29211434834849,1.266028718926917
1598028000,404.62,404.62,403.67,403.72,404.955,405.2,398.03,403.41999999999996,404.24,42.715201421678124,1.2455980961464201
1598028300,403.7,404.55,402.57,402.85,404.61,404.885,396.67,404.1775,404.21000000000004,38.920454559291194,1.2980553749931059
1598028600,402.77,403.57,402.36,402.46,404.505,404.78,397.84,404.185,404.21000000000004,37.31989866332573,1.2917657053507396
1598028900,402.52,402.96,400.76,400.77,403.705,403.98,398.28,404.315,404.21000000000004,31.310979326682826,1.3566395835399716
1598029200,400.77,402,399,401.93,402.825,403.1,399.72,404.7575,404.21000000000004,38.61668580181947,1.4740224704299736
1598029500,401.94,404.25,401.94,403.52,402.66999999999996,403.1,399.53,404.7575,404.21000000000004,46.946126007632444,1.5344494368278323
1598029800,403.6,406.49,402.52,405.58,402.745,403.1,400.77,404.72,404.21000000000004,55.39181058000268,1.7084173341972748
1598030100,405.59,406.7,404.61,405,402.85,403.1,400.74,404.72,404.21000000000004,52.84124634782668,1.7356732388974676
1598030400,405.01,405.27,402.9,404.74,402.85,403.1,400.5,404.72749999999996,404.21000000000004,51.69217874763023,1.7809822932619344
1598030700,404.7,405.16,404.03,404.81,402.85,403.1,399.07,404.72749999999996,404.14,51.994849002230644,1.7344835580289428
1598031000,404.84,405.5,403.95,403.95,402.85,403.1,398.59,404.72749999999996,404.055,48.014596114894076,1.7213061610268763
1598031300,403.95,404.23,402.56,402.85,402.85,403.1,399.01,404.66999999999996,403.96000000000004,43.434600202458896,1.7176414352392435
1598031600,402.8,403.09,402.33,402.99,402.85,403.1,398.93,404.445,403.96000000000004,44.1645979032833,1.649238475579297
1598031900,402.95,403.5,402.7,403.05,404.32,403.1,399.49,404.445,403.81,44.495202624250666,1.588578584466491
1598032200,403.03,403.07,401.91,402.13,404.305,403.1,397.51,404.62,403.675,40.532229257653306,1.557965828433168
1598032500,402.14,403.5,401.81,403,404.255,402.85,398.81,404.62,403.675,45.477601909900606,1.5673968406879415
1598032800,403,403.36,401.11,401.67,403.305,402.85,399.61,404.7,403.675,40.00106531758136,1.6161542092102315
1598033100,401.7,402.07,400.64,401.09,403.07,402.85,399.5,404.635,403.675,37.85990589601808,1.6028574799809296
1598033400,401.08,401.5,399.39,399.78,402.445,402.85,399.2,404.635,403.675,33.49846191437311,1.6390819456965784
1598033700,399.81,401.32,396.59,396.59,400.40999999999997,401.645,400.37,404.635,403.675,25.726432907959833,1.8598618067182529
1598034000,396.58,398.45,394.35,396.47,398.925,400.525,400.4,404.765,403.675,25.486879989443636,2.0198716776669468
1598034300,396.47,397.96,395.69,397.57,398.925,400.525,399.49,405.2075,403.675,31.75964863089125,2.0377379864050207
1598034600,397.64,397.64,394.66,396.52,398.925,400.525,398.95,405.2075,403.675,29.230126339514243,2.1050424159475165
1598034900,396.52,397.42,396.26,397.24,398.925,400.525,398.88,405.07,403.675,33.16126980274635,2.0375393862369813
1598035200,397.28,397.81,394,396.54,398.68,400.35,397.49,405.07,403.675,31.33863056836961,2.1641437157914827
1598035500,396.54,399.25,396.5,398.03,398.03499999999997,400.35,396.36,405.0775,403.675,39.02143336830556,2.205990593234948
1598035800,398.01,398.39,396.63,396.67,397.75,400.35,395.04,404.7475,403.675,35.15483059791467,2.174134122289594
1598036100,396.66,397.91,396.26,397.84,397.65999999999997,400.35,395.37,404.6425,404.395,40.60727479405878,2.1366959706974824
1598036400,397.87,398.9,397.53,398.28,396.625,400.35,396.05,403.8425,404.33500000000004,42.56321346164136,2.0819319727905197
1598036700,398.3,399.86,398.3,399.72,396.93,400.35,390.76,402.9625,403.45500000000004,48.53653018026718,2.046079689019771
1598037000,399.72,399.96,399.01,399.53,396.98,400.35,389.5,402.885,403.45500000000004,47.829726025156745,1.9677882826612154
1598037300,399.53,400.89,399.27,400.77,397.445,400.35,389.66,402.9225,403.45500000000004,52.67353696877534,1.942946262471129
1598037600,400.78,401.5,400.4,400.74,397.75,400.35,390.17,402.975,403.38,52.54642352598598,1.8827358151517644
1598037900,400.8,400.84,400,400.5,398.88,399.75,389.91,402.975,403.38,51.47618634545772,1.8082546854980652
1598038200,400.56,401.4,398.99,399.07,398.88,399.75,387.22,402.975,403.38,45.52629954385426,1.8512364936767725
1598038500,399.07,399.38,397.81,398.59,398.88,399.75,389.7,402.975,403.38,43.700396956304765,1.8311481726998597
1598038800,398.58,399.79,398.31,399.01,399.515,399.115,386.65,402.975,403.38,45.75062754003918,1.8060661603641568
1598039100,399.04,399.39,398.2,398.93,399.655,398.75,385.67,402.975,403.38,45.4114026802483,1.7620614346238597
1598039400,398.92,399.53,398.72,399.49,399.655,398.75,388.54,403.71000000000004,403.1,48.30111441244108,1.6940570464364373
1598039700,399.51,399.66,397.29,397.51,399.395,398.75,389.5,403.7025,403.1,40.19851384482593,1.742338685976692
1598040000,397.57,398.81,396.98,398.81,399.24,398.75,390.19,403.5525,403.1,46.539582698947946,1.7486002084069272
1598040300,398.8,399.61,398.5,399.61,399.19,398.68,393.29,403.0775,403.1,50.049687018872184,1.7029859078064333
1598040600,399.62,400.09,399.38,399.5,399.19,398.03499999999997,393.82,402.96000000000004,403.1,49.56776760623321,1.632058342963115
1598040900,399.46,399.96,399.1,399.2,398.53499999999997,397.75,391.99,402.64750000000004,403.1,48.20452205526634,1.5769113184657466
1598041200,399.2,400.4,398.96,400.37,398.69,397.75,393.38,401.0275,401.895,53.56794366142598,1.567131938575336
1598041500,400.38,401.5,400,400.4,399.24,397.75,394.25,399.725,400.775,53.700331487368835,1.562336800105669
1598041800,400.41,400.43,399.41,399.49,399.24,397.75,392.01,399.725,400.775,49.124855895100545,1.523598457240977
1598042100,399.51,399.64,398.83,398.95,399.24,397.75,391.68,399.725,400.775,46.58814072600404,1.4726271388666219
1598042400,398.96,399.08,398.46,398.88,399.24,397.75,391.13,399.725,400.775,46.25470258737287,1.4117252003761493
1598042700,398.89,399.13,397.47,397.49,399.485,397.75,391.41,399.515,400.6,40.114990186982574,1.4294591146349938
1598043000,397.49,398.42,396.31,396.36,398.905,398.88,389.57,399.1925,400.6,35.93859525901826,1.4780691778753525
1598043300,396.36,396.5,395,395.04,398.25,398.25,390.84,399.05,400.6,31.776761956207636,1.4796356651699702
1598043600,395.04,396.31,395,395.37,398.25,398.25,392.05,399.005,400.6,33.83951370566106,1.467518831943544
1598043900,395.37,396.33,395.32,396.05,398.25,398.25,390.85,398.4875,400.6,37.99947831424744,1.4348389153761474
1598044200,396.05,396.05,390.19,390.76,395.31,395.845,388.96,398.64,400.6,24.888776548476642,1.7509218499921377
1598044500,390.77,390.88,386,389.5,392.82,393.75,387.45,398.665,400.6,22.865186184830932,1.9744274321355562
1598044800,389.51,393.1,389.5,389.66,392.565,393.75,386.52,398.89750000000004,400.6,23.713392452418162,2.0905397584115897
1598045100,389.67,391.2,389.62,390.17,392.565,393.75,387.41,399.05,400.6,26.488262235777725,2.054072632810761
1598045400,390.18,390.23,385.65,389.91,392.03499999999997,393.575,385.87,399.315,400.6,25.9696435627976,2.234496016181424
1598045700,389.92,389.92,386.84,387.22,391.075,393.575,386.38,399.315,400.6,21.318893876958654,2.2948891578827535
1598046000,387.19,389.7,387.06,389.7,390.99,393.575,387.15,399.315,400.6,33.19676374440415,2.3195399323196986
1598046300,389.7,389.76,386.01,386.65,390.99,393.575,386.55,399.315,400.6,27.665339677712254,2.42171565143972
1598046600,386.61,386.72,385.1,385.67,390.57500000000005,393.3,387.97,399.2025,400.6,26.157194043849188,2.364450247765454
1598046900,385.69,389,385.69,388.54,389.1,393.3,387.41,399.2025,400.6,36.9903468185636,2.433418087210778
1598047200,388.51,390.55,387.32,389.5,389.1,393.3,383.33,399.0725,400.6,40.15307962622795,2.490316795267152
1598047500,389.49,390.84,389.3,390.19,388.15,393.3,383.4,398.995,400.6,42.391315805123384,2.4224370241766384
1598047800,390.17,393.41,390.13,393.29,389.255,393.3,383.13,398.935,400.35,51.21840279475618,2.483691522449738
1598048100,393.34,394.13,392.5,393.82,389.615,393.3,382.01,398.61249999999995,400.35,52.5568517413521,2.4227135565604705
1598048400,393.82,393.82,391.73,391.99,389.615,393.3,381.9,398.1425,400.35,47.69117024301582,2.398948302520435
1598048700,391.98,393.38,391.5,393.38,389.615,393.3,383.2,398.22,400.35,51.373602961355004,2.3618805666261173
1598049000,393.38,394.52,393.38,394.25,389.81,393.3,384.08,398.495,400.35,53.5764643255656,2.2746033832956796
1598049300,394.25,394.27,391.9,392.01,390.105,392.765,384.01,398.495,400.35,47.597662622367665,2.2814174273459886
1598049600,392.01,392.97,391.26,391.68,390.91999999999996,392.37,381.77,398.495,400.35,46.769616526739945,2.2406018968212775
1598049900,391.68,391.68,390.04,391.13,391.90999999999997,392.115,380.14,398.495,400.35,45.35345529810529,2.1977017613340424
1598050200,391.12,392.7,391.12,391.41,392.28,392.115,381.4,398.6175,400.35,46.24581752296283,2.153580206953038
1598050500,391.42,391.67,389.05,389.57,391.78499999999997,391.76,379.92,398.8925,400.35,41.455096550065065,2.186895906456393
1598050800,389.57,390.86,388.59,390.84,391.55499999999995,390.8,380.87,398.25,400.35,45.64083219420632,2.192831913138082
1598051100,390.85,392.2,390.49,392.05,391.55499999999995,390.71500000000003,382.7,398.25,400.35,49.355988846172224,2.1583439193425034
1598051400,392.05,392.24,390.61,390.85,391.55499999999995,390.71500000000003,384.06,398.25,400.35,45.99839926143092,2.120605067960896
1598051700,390.85,390.85,388.11,388.96,391.19,390.57500000000005,383.92,395.5775,398.445,41.239894200409324,2.1648475631065467
1598052000,389.05,389.53,387.1,387.45,390.035,389.81,384.19,393.28499999999997,396.35,37.86923976608024,2.1837870228846468
1598052300,387.4,388.4,386.39,386.52,389.54499999999996,389.81,384.03,393.1575,396.35,35.92187899131986,2.1713736641071715
1598052600,386.54,387.62,386.13,387.41,389.41499999999996,389.81,383.91,393.1575,396.35,39.146912212216385,2.1227041166709455
1598052900,387.41,388.18,385.52,385.87,388.88,389.81,383.39,392.80499999999995,396.17499999999995,35.79027180325174,2.161082394051594
1598053200,385.85,386.58,385.11,386.38,388.675,389.81,384.25,392.325,395.575,37.69555900002296,2.1117193659050497
1598053500,386.33,387.81,385.94,387.15,388.675,389.81,385.02,392.2825,395.575,40.56317158161234,2.0944536969118324
1598053800,387.13,387.97,386.35,386.55,388.675,389.81,385.11,392.2825,395.575,39.05475733490759,2.0605641471324163
1598054100,386.69,388,386.16,387.97,387.98,389.81,387.06,391.9375,394.665,44.33099064477028,2.044809565194385
1598054400,387.93,388.31,386.61,387.41,387.32,389.815,385.75,391.20000000000005,394.3,42.75883894073176,2.0201803105376426
1598054700,387.42,387.52,382.89,383.33,385.645,388.705,386.21,391.20000000000005,394.3,33.450931603097686,2.2065960026420965
1598055000,383.25,386.36,383.25,383.4,385.6,388.705,385.61,390.725,394.3,33.71752379903111,2.2711248595962337
1598055300,383.41,385.13,383.13,383.13,385.6,388.705,384.38,391.27750000000003,394.3,33.16564425442377,2.251758798196503
1598055600,383.13,383.33,381.74,382.01,385.025,388.13,384.75,391.4575,394.23,30.905853109261997,2.2044903126110365
1598055900,382,382.8,381.3,381.9,384.805,387.90999999999997,384.03,391.4575,393.58500000000004,30.68471615656432,2.1541695759959625
1598056200,381.9,383.71,381.4,383.2,384.805,387.90999999999997,385.32,391.4575,393.3,36.47012354409906,2.1653003205676797
1598056500,383.2,384.29,382.38,384.08,384.805,387.90999999999997,386.63,391.555,393.3,40.11392569500804,2.147064583384276
1598056800,384.07,384.63,383.64,384.01,384.805,387.78499999999997,385.94,391.435,393.3,39.91779598664795,2.0644171131425426
1598057100,384.01,384.01,381.46,381.77,384.40999999999997,387.135,385.04,391.645,393.3,34.16176436314777,2.099101605060933
1598057400,381.79,381.79,380.14,380.14,383.25,386.41999999999996,385.13,392.0125,393.3,30.6933916018112,2.067022918985155
1598057700,380.12,382.38,380.12,381.4,382.625,386.40999999999997,385.55,392.1975,393.3,36.09459680626544,2.0808069962005002
1598058000,381.41,382.06,379.92,379.92,382.275,386.08000000000004,386.62,391.7725,393.3,32.85566267884583,2.0850350679004634
1598058300,379.92,381.62,379.92,380.87,382.275,386.08000000000004,385.84,391.1775,393.3,36.777402931422706,2.0575325630504295
1598058600,380.79,382.72,380.79,382.7,382.275,386.08000000000004,384.5,391.135,393.3,43.60997033517113,2.0484230942611137
1598058900,382.71,384.5,382.64,384.06,382.275,386.08000000000004,383.72,391.135,393.3,48.099069878968486,2.034964301813892
1598059200,384.03,384.35,383.27,383.92,382.275,385.385,384.09,390.88250000000005,393.3,47.67829342869971,1.9667525659700456
1598059500,383.92,385.27,383.44,384.19,382.595,384.725,384.68,389.9225,393.3,48.61197140819664,1.9569845255436127
1598059800,384.22,385.88,384,384.03,382.9,384.15999999999997,385.75,389.6775,393.3,48.064600820963726,1.9514856308619257
1598060100,384.01,385.28,383.9,383.91,382.9,384.115,386.1,389.61249999999995,393.3,47.631411618909375,1.910665228657502
1598060400,383.9,384.2,382.99,383.39,382.9,384.115,384.91,389.345,393.3,45.70893882484138,1.860617712324822
1598060700,383.41,384.46,383.15,384.25,382.9,384.115,385.01,389.2425,393.3,49.349984473391316,1.821287875730192
1598061000,384.25,385.6,384.01,385.02,383.33500000000004,384.115,385.39,389.2425,393.3,52.42637187438479,1.8047673131780377
1598061300,385,385.58,384.89,385.11,384.26,384.115,384.35,389.2425,393.3,52.78732970944492,1.7251410765224635
1598061600,385.1,387.31,385.1,387.06,385.15,384.115,383.84,388.895,393.3,59.88858280411443,1.7597738567708576
1598061900,387.08,387.13,385.38,385.75,385.15,384.115,383.89,388.5675,393.3,54.011228763410216,1.759075724144368
1598062200,385.76,386.25,385.04,386.21,385.15,383.72,383.58,387.17499999999995,392.195,55.65687080156829,1.719856029562626
1598062500,386.22,386.59,385.47,385.61,385.15,383.615,383.87,387.15250000000003,392.195,52.993192617269514,1.677009170308149
1598062800,385.61,385.66,384.06,384.38,385.15,383.615,383.15,387.15250000000003,392.195,47.92910899569072,1.6715085152861402
1598063100,384.35,385.26,384.1,384.75,385.23,383.615,382.84,386.5775,391.62,49.49267579692849,1.6349721927656995
1598063400,384.75,384.99,383.54,384.03,385.425,383.615,381.68,386.35749999999996,391.4,46.56263011823221,1.6217598932824344
1598063700,384.03,385.39,383.71,385.32,385.425,383.615,382.45,386.35749999999996,391.4,52.040933451589915,1.625919900905118
1598064000,385.32,387.13,385.13,386.63,385.425,383.615,383.37,386.35749999999996,391.4,56.87583833886586,1.6526399079833236
1598064300,386.65,386.66,385.62,385.94,385.33500000000004,383.615,382.59,386.29499999999996,391.4,53.79934030297814,1.608879914555945
1598064600,385.94,386.35,385.01,385.04,385.33500000000004,383.615,382.11,385.7725,390.865,50.000254128332045,1.5896742063733798
1598064900,385.04,385.42,384.7,385.13,385.33500000000004,383.615,383.6,384.835,389.89,50.37762159300057,1.5275546202038546
1598065200,385.16,385.66,384.97,385.55,385.33500000000004,383.615,384.48,384.5175,389.625,52.191037578889855,1.4677292901892933
1598065500,385.57,386.95,385.56,386.62,385.33500000000004,383.615,384.26,384.1775,389.525,56.5476807982935,1.4628914837471994
1598065800,386.69,386.95,385.74,385.84,385.33500000000004,383.615,384.81,384.1775,389.17,52.772434300927685,1.4448278063366835
1598066100,385.83,385.83,384.36,384.5,385.41999999999996,384.05,385.55,384.1775,388.21000000000004,46.97076431138394,1.4473401058840605
1598066400,384.5,384.51,383.5,383.72,385.315,384.975,384.74,384.1775,388.125,43.94242586524329,1.4161015268923411
1598066700,383.76,384.26,383.5,384.09,385.225,385.15,385.7,383.83,388.125,45.729857937178856,1.3692371321143162
1598067000,384.1,384.82,384.1,384.68,385.225,385.15,385.04,383.66,387.985,48.54719785623442,1.3235773369632948
1598067300,384.64,386.2,384.6,385.75,385.225,385.15,385.23,383.53,387.22,53.2837538716795,1.3433218128944857
1598067600,385.75,386.55,385.74,386.1,385.225,385.15,385.92,383.5075,387.22,54.75109362385294,1.3052273976877369
1598067900,386.1,386.1,384.69,384.91,385.225,385.15,385.83,383.5075,387.22,49.10378741498842,1.3127111549957573
1598068200,384.9,385.37,384.48,385.01,385.225,385.23,386.07,383.5075,387.22,49.57447923654958,1.282517501067488
1598068500,385.03,386.33,385.02,385.39,385.025,385.405,387.52,383.725,387.22,51.41328968024024,1.2851948224198098
1598068800,385.39,385.43,384.05,384.35,385.025,385.405,387.52,384.1875,387.22,46.42374238816406,1.2919666208183944
1598069100,384.33,384.42,383.71,383.84,385.025,385.405,388.37,384.6325,387.22,44.1604495150126,1.250397576474226
1598069400,383.85,384.67,383.7,383.89,385.125,385.315,389.05,384.6325,387.22,44.446404251251806,1.2303691781546404
1598069700,383.88,384.34,383.44,383.58,384.995,385.28499999999997,390.13,384.435,387.22,42.97691311157337,1.2067713797150217
1598070000,383.56,384.88,383.42,383.87,384.985,385.275,391.02,384.3825,387.22,44.81502595632825,1.2248591383068044
1598070300,383.87,383.93,381.58,383.15,383.955,384.355,390.98,384.3825,387.22,41.25904218820081,1.3052263427134627
1598070600,383.15,383.56,382.66,382.84,383.955,384.355,390.04,384.4225,387.22,39.794918985169424,1.2762816039482137
1598070900,382.84,383.45,381.66,381.68,383.955,384.355,389.94,384.52,387.22,34.8161677572529,1.3129757750947673
1598071200,381.7,382.91,381.7,382.45,383.505,384.355,389.95,384.52,387.22,40.16733549389255,1.307048934016571
1598071500,382.45,383.75,382.42,383.37,383.23,384.355,390.8,384.52,387.22,45.88368383491849,1.308688295872529
1598071800,383.37,383.58,382.02,382.59,383.23,384.265,392.14,384.475,387.22,42.20232478992655,1.3266391318816342
1598072100,382.6,382.84,381.82,382.11,383.23,384.265,390.76,384.475,387.095,40.07164406497275,1.3047363367472304
1598072400,382.12,383.82,382.12,383.6,383.23,384.265,390.5,384.475,386.44500000000005,48.72555948425982,1.333683741265284
1598072700,383.6,384.7,383.6,384.48,383.14,384.265,390.82,384.475,386.31,53.03877161752296,1.3169920454606185
1598073000,384.51,384.7,383.87,384.26,383.18,384.265,389.53,384.475,386.31,51.86416625084493,1.2822068993562876
1598073300,384.25,384.99,384.03,384.81,383.32500000000005,384.265,390.18,384.475,386.08000000000004,54.572734662379254,1.2591921208308412
1598073600,384.8,385.67,384.68,385.55,383.685,384.065,390.41,384.735,386.08000000000004,57.997276495451494,1.2399641122000673
1598073900,385.6,385.72,384.7,384.74,383.77,384.065,389.9,385.145,386.08000000000004,53.26404236071253,1.2242523899000652
1598074200,384.77,385.91,384.7,385.7,383.865,384.065,390.51,385.1875,386.08000000000004,57.673026180360495,1.2232343620500632
1598074500,385.71,385.78,385.02,385.04,383.865,384.065,391.32,385.1875,385.385,53.90775718284862,1.1901461933322008
